,_id,category_code,founded_year,geojson,latitude,longitude,name,number_of_employees,total_money_raised,empresas_cerca
2313,5cd45d120c24ecd1b9ca2a71,other,2004,"{'type': 'Point', 'coordinates': [-81.463538, 41.38778]}",41.38778,-81.463538,Jaincotech,300,$0,1
2314,5cd45d120c24ecd1b9ca2a72,web,2005,"{'type': 'Point', 'coordinates': [2.2335404, 48.995807]}",48.995807,2.2335404,Zone-ViP Network,5,$0,1
2315,5cd45d120c24ecd1b9ca2a73,ecommerce,2005,"{'type': 'Point', 'coordinates': [27.207361, 38.462306]}",38.462306,27.207361,Ealbeni,10,$0,1
2318,5cd45d120c24ecd1b9ca2a76,web,2008,"{'type': 'Point', 'coordinates': [-121.958687, 37.0391044]}",37.0391044,-121.958687,ForGrabs,5,$0,1
2324,5cd45d120c24ecd1b9ca2a7c,web,2008,"{'type': 'Point', 'coordinates': [151.1936039, -33.8719926]}",-33.8719926,151.1936039,Allure Media,15,$0,1
2325,5cd45d120c24ecd1b9ca2a7d,advertising,2008,"{'type': 'Point', 'coordinates': [-117.747055, 33.65042]}",33.65042,-117.747055,Automatic,65,$0,1
2327,5cd45d120c24ecd1b9ca2a7f,search,2006,"{'type': 'Point', 'coordinates': [-118.864513, 34.267061]}",34.267061,-118.864513,Zubican,12,$0,1
2328,5cd45d120c24ecd1b9ca2a80,games_video,2008,"{'type': 'Point', 'coordinates': [-84.368975, 33.961646]}",33.961646,-84.368975,ZOOZ Mobile,5,$0,1
2500,5cd45d120c24ecd1b9ca2b2c,software,2007,"{'type': 'Point', 'coordinates': [-105.253093, 40.047299]}",40.047299,-105.253093,Galgal Sytems,1,$0,1
2501,5cd45d120c24ecd1b9ca2b2d,software,2007,"{'type': 'Point', 'coordinates': [115.813457, -31.97302]}",-31.97302,115.813457,ShedWorx,5,$100k,1
2502,5cd45d120c24ecd1b9ca2b2e,consulting,2006,"{'type': 'Point', 'coordinates': [-76.7125, 39.0285]}",39.0285,-76.7125,Lloyd Clark LLC,10,$0,1
2660,5cd45d120c24ecd1b9ca2bcc,cleantech,2007,"{'type': 'Point', 'coordinates': [2.3216223, 48.8545738]}",48.8545738,2.3216223,EcoVadis,50,$1.4M,1
2662,5cd45d120c24ecd1b9ca2bce,mobile,2007,"{'type': 'Point', 'coordinates': [-77.038605, 38.814329]}",38.814329,-77.038605,RideCharge,75,$8.6M,1
2663,5cd45d120c24ecd1b9ca2bcf,other,2005,"{'type': 'Point', 'coordinates': [-4.0551649, 43.3492183]}",43.3492183,-4.0551649,GIM Geomatics,4,$0,1
2666,5cd45d120c24ecd1b9ca2bd2,software,2008,"{'type': 'Point', 'coordinates': [11.1974291, 48.0387806]}",48.0387806,11.1974291,FutureTap,1,$0,1
2667,5cd45d120c24ecd1b9ca2bd3,web,2007,"{'type': 'Point', 'coordinates': [145.002929, -37.818287]}",-37.818287,145.002929,ador - Australian Dining Out Reviews,5,$0,1
2668,5cd45d120c24ecd1b9ca2bd4,advertising,2007,"{'type': 'Point', 'coordinates': [4.3550666, 52.027964]}",52.027964,4.3550666,PushCall,4,$150k,1
2670,5cd45d120c24ecd1b9ca2bd6,software,2005,"{'type': 'Point', 'coordinates': [-78.8392427, 35.8772527]}",35.8772527,-78.8392427,Smart Online,52,$0,1
2671,5cd45d120c24ecd1b9ca2bd7,hardware,2005,"{'type': 'Point', 'coordinates': [-77.452308, 37.699989]}",37.699989,-77.452308,Influent,8,$0,1
2672,5cd45d120c24ecd1b9ca2bd8,software,2004,"{'type': 'Point', 'coordinates': [-73.720916, 40.632734]}",40.632734,-73.720916,QualSoft Services,100,$0,1
2674,5cd45d120c24ecd1b9ca2bda,network_hosting,2000,"{'type': 'Point', 'coordinates': [-124.0625123, 40.8419228]}",40.8419228,-124.0625123,StreamGuys,19,$0,1
2679,5cd45d120c24ecd1b9ca2bdf,web,2003,"{'type': 'Point', 'coordinates': [-88.144397, 42.052004]}",42.052004,-88.144397,CouponCabin,50,$54M,1
2681,5cd45d120c24ecd1b9ca2be1,other,2003,"{'type': 'Point', 'coordinates': [77.1959816, 28.5796419]}",28.5796419,77.1959816,Radha Krishna Portal,2,$0,1
2683,5cd45d120c24ecd1b9ca2be3,advertising,2003,"{'type': 'Point', 'coordinates': [-70.7606358, 43.0756094]}",43.0756094,-70.7606358,Soul Oyster Web Studios,1,$0,1
2684,5cd45d120c24ecd1b9ca2be4,other,2007,"{'type': 'Point', 'coordinates': [-80.5284226, 43.5058646]}",43.5058646,-80.5284226,TutorJam,33,$0,1
2686,5cd45d120c24ecd1b9ca2be6,enterprise,2008,"{'type': 'Point', 'coordinates': [-71.101263, 42.438517]}",42.438517,-71.101263,Zoosa,2,$0,1
2687,5cd45d120c24ecd1b9ca2be7,web,2007,"{'type': 'Point', 'coordinates': [-0.468617, 51.518101]}",51.518101,-0.468617,mydeco,35,£12.5M,1
2661,5cd45d120c24ecd1b9ca2bcd,games_video,2008,"{'type': 'Point', 'coordinates': [-122.265978, 37.81098]}",37.81098,-122.265978,FilmSuggest,2,$0,1
2655,5cd45d120c24ecd1b9ca2bc7,software,2008,"{'type': 'Point', 'coordinates': [-117.9416077, 33.6396749]}",33.6396749,-117.9416077,ZimpleMoney,8,$600k,1
2690,5cd45d120c24ecd1b9ca2bea,software,2007,"{'type': 'Point', 'coordinates': [-79.3979364, 43.65508]}",43.65508,-79.3979364,Sysomos,50,$250k,1
2653,5cd45d120c24ecd1b9ca2bc5,web,2008,"{'type': 'Point', 'coordinates': [-74.230704, 40.727533]}",40.727533,-74.230704,popdat,10,$0,1
2626,5cd45d120c24ecd1b9ca2baa,web,2005,"{'type': 'Point', 'coordinates': [-96.775218, 32.917353]}",32.917353,-96.775218,Enversa Companies,16,$0,1
2628,5cd45d120c24ecd1b9ca2bac,hardware,2003,"{'type': 'Point', 'coordinates': [-121.9376966, 37.4701348]}",37.4701348,-121.9376966,HPC Systems Incorporated,7,$0,1
2631,5cd45d120c24ecd1b9ca2baf,web,2008,"{'type': 'Point', 'coordinates': [-80.1261226, 42.1119336]}",42.1119336,-80.1261226,Diverse Ventures,4,$0,1
2632,5cd45d120c24ecd1b9ca2bb0,consulting,2006,"{'type': 'Point', 'coordinates': [11.1403364, 43.6453189]}",43.6453189,11.1403364,b2commerce,3,$0,1
2633,5cd45d120c24ecd1b9ca2bb1,web,2008,"{'type': 'Point', 'coordinates': [-122.1417, 37.4417]}",37.4417,-122.1417,Webzzle,10,$0,1
2635,5cd45d120c24ecd1b9ca2bb3,consulting,2001,"{'type': 'Point', 'coordinates': [9.1715993, 45.4690539]}",45.4690539,9.1715993,SMAF associates Law Firm,7,$0,1
2636,5cd45d120c24ecd1b9ca2bb4,mobile,2008,"{'type': 'Point', 'coordinates': [-121.915037, 37.400489]}",37.400489,-121.915037,Mobizim,3,$0,1
2637,5cd45d120c24ecd1b9ca2bb5,biotech,2008,"{'type': 'Point', 'coordinates': [-94.6084479, 39.0587186]}",39.0587186,-94.6084479,Orbis Biosciences,4,$0,1
2642,5cd45d120c24ecd1b9ca2bba,software,2002,"{'type': 'Point', 'coordinates': [-97.741092, 30.328825]}",30.328825,-97.741092,WiredReach,1,$0,1
2643,5cd45d120c24ecd1b9ca2bbb,other,2004,"{'type': 'Point', 'coordinates': [-93.564954, 41.615468]}",41.615468,-93.564954,Test of Time Design,3,$0,1
2647,5cd45d120c24ecd1b9ca2bbf,enterprise,2005,"{'type': 'Point', 'coordinates': [-97.756264, 30.389042]}",30.389042,-97.756264,ReachForce,40,$14.5M,1
2648,5cd45d120c24ecd1b9ca2bc0,mobile,2001,"{'type': 'Point', 'coordinates': [7.483322, 51.367484]}",51.367484,7.483322,Peperoni,25,$0,1
2650,5cd45d120c24ecd1b9ca2bc2,software,2010,"{'type': 'Point', 'coordinates': [-80.135487, 26.2480738]}",26.2480738,-80.135487,Reachoo,3,$0,1
2651,5cd45d120c24ecd1b9ca2bc3,public_relations,2007,"{'type': 'Point', 'coordinates': [-49.2832886, -25.4343563]}",-25.4343563,-49.2832886,Imobilien,10,$0,1
2652,5cd45d120c24ecd1b9ca2bc4,software,2003,"{'type': 'Point', 'coordinates': [-117.274841, 33.136474]}",33.136474,-117.274841,Pixelactive,15,$0,1
2689,5cd45d120c24ecd1b9ca2be9,games_video,2005,"{'type': 'Point', 'coordinates': [-84.1949463, 39.7605421]}",39.7605421,-84.1949463,MyOtherDrive,5,$1M,1
2692,5cd45d120c24ecd1b9ca2bec,consulting,2008,"{'type': 'Point', 'coordinates': [6.9410409, 50.9471389]}",50.9471389,6.9410409,CtoJ,4,$0,1
2620,5cd45d120c24ecd1b9ca2ba4,web,2008,"{'type': 'Point', 'coordinates': [-122.0304277, 37.3183828]}",37.3183828,-122.0304277,Voyij,4,$0,1
2726,5cd45d120c24ecd1b9ca2c0e,games_video,2004,"{'type': 'Point', 'coordinates': [-118.396254, 33.889965]}",33.889965,-118.396254,RealityWanted,5,$0,1
2728,5cd45d120c24ecd1b9ca2c10,mobile,2008,"{'type': 'Point', 'coordinates': [103.8422526, 1.3523202]}",1.3523202,103.8422526,mTelematics,10,$0,1
2729,5cd45d120c24ecd1b9ca2c11,web,2006,"{'type': 'Point', 'coordinates': [5.1163114, 52.0920453]}",52.0920453,5.1163114,Robbie Networks,5,$0,1
2730,5cd45d120c24ecd1b9ca2c12,games_video,2008,"{'type': 'Point', 'coordinates': [-81.6643523, 41.1208235]}",41.1208235,-81.6643523,Jobvue,1,$0,1
2731,5cd45d120c24ecd1b9ca2c13,biotech,2007,"{'type': 'Point', 'coordinates': [-111.81104, 40.718033]}",40.718033,-111.81104,Juneau Biosciences,10,$5.29M,1
2732,5cd45d120c24ecd1b9ca2c14,software,2008,"{'type': 'Point', 'coordinates': [-104.8943767, 39.3926188]}",39.3926188,-104.8943767,espor,19,$0,1
2733,5cd45d120c24ecd1b9ca2c15,web,2008,"{'type': 'Point', 'coordinates': [-118.4844228, 34.0028373]}",34.0028373,-118.4844228,Tsavo Agency,15,$0,1
2734,5cd45d120c24ecd1b9ca2c16,web,2006,"{'type': 'Point', 'coordinates': [-118.6356318, 34.1580778]}",34.1580778,-118.6356318,2AdPro,350,$0,1
2737,5cd45d120c24ecd1b9ca2c19,web,2006,"{'type': 'Point', 'coordinates': [-118.398632, 34.075162]}",34.075162,-118.398632,BookBump,3,$0,1
2739,5cd45d120c24ecd1b9ca2c1b,search,2008,"{'type': 'Point', 'coordinates': [-117.9073244, 33.8276052]}",33.8276052,-117.9073244,Seat Hound,2,$0,1
2740,5cd45d120c24ecd1b9ca2c1c,web,2008,"{'type': 'Point', 'coordinates': [-77.293817, 39.012377]}",39.012377,-77.293817,C2G,5,$0,1
2741,5cd45d120c24ecd1b9ca2c1d,software,2007,"{'type': 'Point', 'coordinates': [139.1870746, 35.2675117]}",35.2675117,139.1870746,Nalini Networks,110,$0,1
2742,5cd45d120c24ecd1b9ca2c1e,enterprise,2008,"{'type': 'Point', 'coordinates': [-96.111348, 41.272195]}",41.272195,-96.111348,Contemporary Analysis,6,$15.8k,1
2743,5cd45d120c24ecd1b9ca2c1f,web,2008,"{'type': 'Point', 'coordinates': [-84.335965, 33.922157]}",33.922157,-84.335965,MediaWheel,7,$0,1
2744,5cd45d120c24ecd1b9ca2c20,software,2008,"{'type': 'Point', 'coordinates': [-75.1257381, 39.9443552]}",39.9443552,-75.1257381,RJMetrics,20,$7.45M,1
2745,5cd45d120c24ecd1b9ca2c21,web,2009,"{'type': 'Point', 'coordinates': [-1.7884785, 50.841938]}",50.841938,-1.7884785,GymFu,3,$0,1
2727,5cd45d120c24ecd1b9ca2c0f,web,2006,"{'type': 'Point', 'coordinates': [-77.5963271, 38.9370838]}",38.9370838,-77.5963271,MyJil,12,$0,1
2725,5cd45d120c24ecd1b9ca2c0d,software,2003,"{'type': 'Point', 'coordinates': [-117.2667494, 33.1032516]}",33.1032516,-117.2667494,AutoClaims Direct,34,$0,1
2694,5cd45d120c24ecd1b9ca2bee,software,2001,"{'type': 'Point', 'coordinates': [-104.9911572, 39.7462728]}",39.7462728,-104.9911572,Stratavia,45,$10.7M,1
2724,5cd45d120c24ecd1b9ca2c0c,enterprise,2008,"{'type': 'Point', 'coordinates': [-84.233686, 34.066585]}",34.066585,-84.233686,Salestrakr,3,$0,1
2695,5cd45d120c24ecd1b9ca2bef,other,2008,"{'type': 'Point', 'coordinates': [-84.4921985, 38.0421]}",38.0421,-84.4921985,aBetterOffice,1,$0,1
2701,5cd45d120c24ecd1b9ca2bf5,software,2006,"{'type': 'Point', 'coordinates': [-80.2501145, 26.1026788]}",26.1026788,-80.2501145,Stratogon Entertainment,23,$0,1
2702,5cd45d120c24ecd1b9ca2bf6,consulting,2008,"{'type': 'Point', 'coordinates': [32.774928, 39.898894]}",39.898894,32.774928,Userspots,4,$0,1
2704,5cd45d120c24ecd1b9ca2bf8,ecommerce,2000,"{'type': 'Point', 'coordinates': [-83.8897472, 42.2932626]}",42.2932626,-83.8897472,MetaSpring,5,$0,1
2705,5cd45d120c24ecd1b9ca2bf9,software,2008,"{'type': 'Point', 'coordinates': [-122.4863492, 37.7181398]}",37.7181398,-122.4863492,xzapps,2,$0,1
2706,5cd45d120c24ecd1b9ca2bfa,consulting,2005,"{'type': 'Point', 'coordinates': [-111.952501, 33.417022]}",33.417022,-111.952501,TwoCell,7,$0,1
2710,5cd45d120c24ecd1b9ca2bfe,games_video,2007,"{'type': 'Point', 'coordinates': [-119.12636, 34.210099]}",34.210099,-119.12636,Drum Channel,15,$0,1
2711,5cd45d120c24ecd1b9ca2bff,advertising,2008,"{'type': 'Point', 'coordinates': [-71.1455618, 42.6555302]}",42.6555302,-71.1455618,JAZD Markets,20,$8M,1
2712,5cd45d120c24ecd1b9ca2c00,consulting,2005,"{'type': 'Point', 'coordinates': [77.6299363, 12.9619084]}",12.9619084,77.6299363,Vividity Consulting,45,$0,1
2714,5cd45d120c24ecd1b9ca2c02,web,2008,"{'type': 'Point', 'coordinates': [-80.191821, 25.841678]}",25.841678,-80.191821,MixMyGranola,3,$0,1
2715,5cd45d120c24ecd1b9ca2c03,network_hosting,2007,"{'type': 'Point', 'coordinates': [-97.7067, 30.5102]}",30.5102,-97.7067,Green Spider Design,15,$0,1
2716,5cd45d120c24ecd1b9ca2c04,software,2005,"{'type': 'Point', 'coordinates': [-80.1540226, 26.2341552]}",26.2341552,-80.1540226,"ServusXchange, LLC",4,$1.95M,1
2719,5cd45d120c24ecd1b9ca2c07,advertising,2007,"{'type': 'Point', 'coordinates': [-98.0815325, 29.7256556]}",29.7256556,-98.0815325,Generous Marketing,5,$0,1
2722,5cd45d120c24ecd1b9ca2c0a,web,2000,"{'type': 'Point', 'coordinates': [-87.663751, 41.53718]}",41.53718,-87.663751,Advameg,8,$0,1
2723,5cd45d120c24ecd1b9ca2c0b,web,2005,"{'type': 'Point', 'coordinates': [7.7521091, 48.590757]}",48.590757,7.7521091,Koffeeware,5,$0,1
2625,5cd45d120c24ecd1b9ca2ba9,software,2001,"{'type': 'Point', 'coordinates': [-73.761171, 41.03083]}",41.03083,-73.761171,CoKinetic Systems Corp,50,$0,1
2618,5cd45d120c24ecd1b9ca2ba2,software,2003,"{'type': 'Point', 'coordinates': [17.9348818, 59.4064174]}",59.4064174,17.9348818,op5,30,kr21M,1
2503,5cd45d120c24ecd1b9ca2b2f,software,2007,"{'type': 'Point', 'coordinates': [-71.211568, 42.485102]}",42.485102,-71.211568,expressor software,35,$29.1M,1
2527,5cd45d120c24ecd1b9ca2b47,mobile,2008,"{'type': 'Point', 'coordinates': [-95.362534, 29.759956]}",29.759956,-95.362534,SHUB,2,$0,1
2530,5cd45d120c24ecd1b9ca2b4a,software,2006,"{'type': 'Point', 'coordinates': [19.9304799, 50.0767915]}",50.0767915,19.9304799,DrClick,2,$0,1
2533,5cd45d120c24ecd1b9ca2b4d,search,2007,"{'type': 'Point', 'coordinates': [8.6294777, 50.0832791]}",50.0832791,8.6294777,Yasni,20,$0,1
2534,5cd45d120c24ecd1b9ca2b4e,software,2007,"{'type': 'Point', 'coordinates': [4.325488, 50.8197063]}",50.8197063,4.325488,Adlogix,7,$0,1
2537,5cd45d120c24ecd1b9ca2b51,software,2004,"{'type': 'Point', 'coordinates': [24.8703542, 60.215635]}",60.215635,24.8703542,Nodeta,10,$0,1
2538,5cd45d120c24ecd1b9ca2b52,mobile,2004,"{'type': 'Point', 'coordinates': [10.015551, 53.5845505]}",53.5845505,10.015551,Fishlabs,65,$0,1
2541,5cd45d120c24ecd1b9ca2b55,advertising,2002,"{'type': 'Point', 'coordinates': [-78.906843, 35.976805]}",35.976805,-78.906843,Contactology,14,$0,1
2543,5cd45d120c24ecd1b9ca2b57,travel,2007,"{'type': 'Point', 'coordinates': [-96.183033, 41.238038]}",41.238038,-96.183033,Sojern,75,$42.5M,1
2544,5cd45d120c24ecd1b9ca2b58,web,2004,"{'type': 'Point', 'coordinates': [-95.96759, 41.2539279]}",41.2539279,-95.96759,DispatchThis,3,$0,1
2545,5cd45d120c24ecd1b9ca2b59,network_hosting,2007,"{'type': 'Point', 'coordinates': [-96.0172896, 41.2437917]}",41.2437917,-96.0172896,CrowdPicks,5,$0,1
2546,5cd45d120c24ecd1b9ca2b5a,advertising,2008,"{'type': 'Point', 'coordinates': [-1.4647953, 53.3830548]}",53.3830548,-1.4647953,S3CRM,10,$0,1
2549,5cd45d120c24ecd1b9ca2b5d,advertising,2005,"{'type': 'Point', 'coordinates': [-98.4588465, 40.599303]}",40.599303,-98.4588465,Elevate Visual Communications,4,$0,1
2550,5cd45d120c24ecd1b9ca2b5e,hardware,2008,"{'type': 'Point', 'coordinates': [-75.4117431, 40.0932451]}",40.0932451,-75.4117431,Contour Data Solutions,15,$0,1
2552,5cd45d120c24ecd1b9ca2b60,music,2007,"{'type': 'Point', 'coordinates': [7.6934194, 49.462574]}",49.462574,7.6934194,Club Cooee,15,$0,1
2553,5cd45d120c24ecd1b9ca2b61,consulting,2006,"{'type': 'Point', 'coordinates': [-122.3342499, 47.5753035]}",47.5753035,-122.3342499,Produxs,10,$0,1
2557,5cd45d120c24ecd1b9ca2b65,other,2006,"{'type': 'Point', 'coordinates': [-95.9336828, 41.265831]}",41.265831,-95.9336828,What Cheer,3,$0,1
2528,5cd45d120c24ecd1b9ca2b48,software,2001,"{'type': 'Point', 'coordinates': [4.7694829, 44.6672372]}",44.6672372,4.7694829,AppLabs,2000,$10M,1
2526,5cd45d120c24ecd1b9ca2b46,web,2008,"{'type': 'Point', 'coordinates': [-76.614442, 39.30677]}",39.30677,-76.614442,Guaranteach,7,$0,1
2559,5cd45d120c24ecd1b9ca2b67,public_relations,2008,"{'type': 'Point', 'coordinates': [-58.434789, -34.5892412]}",-34.5892412,-58.434789,Woonky,10,$0,1
2525,5cd45d120c24ecd1b9ca2b45,enterprise,2003,"{'type': 'Point', 'coordinates': [-81.6747295, 41.5139193]}",41.5139193,-81.6747295,CampusEAI,200,$0,1
2504,5cd45d120c24ecd1b9ca2b30,software,2008,"{'type': 'Point', 'coordinates': [-122.3050823, 37.5349925]}",37.5349925,-122.3050823,Fitnio,3,$0,1
2505,5cd45d120c24ecd1b9ca2b31,ecommerce,2008,"{'type': 'Point', 'coordinates': [-78.698154, 35.956609]}",35.956609,-78.698154,b2b2dot0,5,$0,1
2507,5cd45d120c24ecd1b9ca2b33,consulting,2007,"{'type': 'Point', 'coordinates': [23.6879859, 38.0248447]}",38.0248447,23.6879859,Technodyne,5,$0,1
2511,5cd45d120c24ecd1b9ca2b37,games_video,2008,"{'type': 'Point', 'coordinates': [4.8419083, 52.342938]}",52.342938,4.8419083,Gemzies,3,$0,1
2512,5cd45d120c24ecd1b9ca2b38,mobile,2002,"{'type': 'Point', 'coordinates': [23.6880355, 37.9415136]}",37.9415136,23.6880355,Amaze,15,$0,1
2513,5cd45d120c24ecd1b9ca2b39,software,2008,"{'type': 'Point', 'coordinates': [2.1346593, 49.5332371]}",49.5332371,2.1346593,Planzone,17,$0,1
2514,5cd45d120c24ecd1b9ca2b3a,manufacturing,2001,"{'type': 'Point', 'coordinates': [-73.427439, 41.143608]}",41.143608,-73.427439,SmartEquip,80,$20.7M,1
2515,5cd45d120c24ecd1b9ca2b3b,enterprise,2008,"{'type': 'Point', 'coordinates': [-0.660258, 51.793944]}",51.793944,-0.660258,MessageBunker,7,£100k,1
2516,5cd45d120c24ecd1b9ca2b3c,software,2003,"{'type': 'Point', 'coordinates': [-79.2202391, 43.8102632]}",43.8102632,-79.2202391,G-uniX Technologies,1,$0,1
2517,5cd45d120c24ecd1b9ca2b3d,web,2006,"{'type': 'Point', 'coordinates': [-121.8747802, 37.6789843]}",37.6789843,-121.8747802,Big Universe,3,$0,1
2519,5cd45d120c24ecd1b9ca2b3f,public_relations,2003,"{'type': 'Point', 'coordinates': [4.5137367, 50.7193065]}",50.7193065,4.5137367,Adjust,9,$0,1
2520,5cd45d120c24ecd1b9ca2b40,consulting,2008,"{'type': 'Point', 'coordinates': [-122.195779, 37.82043]}",37.82043,-122.195779,Montclair Advisors,5,$0,1
2521,5cd45d120c24ecd1b9ca2b41,web,2008,"{'type': 'Point', 'coordinates': [-121.9909454, 37.8097439]}",37.8097439,-121.9909454,MarketRiders,4,$200k,1
2522,5cd45d120c24ecd1b9ca2b42,public_relations,2008,"{'type': 'Point', 'coordinates': [-122.344595, 47.6606589]}",47.6606589,-122.344595,Foundry Interactive,3,$0,1
2523,5cd45d120c24ecd1b9ca2b43,advertising,2003,"{'type': 'Point', 'coordinates': [-80.145206, 26.852044]}",26.852044,-80.145206,"Expert Online Services, LLC",3,$0,1
2558,5cd45d120c24ecd1b9ca2b66,advertising,2001,"{'type': 'Point', 'coordinates': [-96.805099, 32.861501]}",32.861501,-96.805099,Ad Giants,26,$0,1
2560,5cd45d120c24ecd1b9ca2b68,ecommerce,2007,"{'type': 'Point', 'coordinates': [-96.0996978, 41.3698652]}",41.3698652,-96.0996978,"Ananias, Ltd",3,$0,1
2617,5cd45d120c24ecd1b9ca2ba1,mobile,2008,"{'type': 'Point', 'coordinates': [24.9639412, 60.167909]}",60.167909,24.9639412,Redriever,6,$0,1
2586,5cd45d120c24ecd1b9ca2b82,software,2001,"{'type': 'Point', 'coordinates': [-96.086241, 41.268735]}",41.268735,-96.086241,Proxibid,100,$0,1
2590,5cd45d120c24ecd1b9ca2b86,games_video,2007,"{'type': 'Point', 'coordinates': [-121.9131761, 37.5340363]}",37.5340363,-121.9131761,iViioo,10,$0,1
2591,5cd45d120c24ecd1b9ca2b87,software,2001,"{'type': 'Point', 'coordinates': [8.3828698, 49.0138035]}",49.0138035,8.3828698,Consileon Business Consultancy GmbH,130,$0,1
2592,5cd45d120c24ecd1b9ca2b88,search,2008,"{'type': 'Point', 'coordinates': [-73.5240738, 40.7580684]}",40.7580684,-73.5240738,Sperse,21,$0,1
2596,5cd45d120c24ecd1b9ca2b8c,ecommerce,2008,"{'type': 'Point', 'coordinates': [-87.9614042, 41.8793918]}",41.8793918,-87.9614042,Shortlister,2,$0,1
2598,5cd45d120c24ecd1b9ca2b8e,analytics,2005,"{'type': 'Point', 'coordinates': [-122.3208802, 37.5455355]}",37.5455355,-122.3208802,Quantivo,20,$9.4M,1
2600,5cd45d120c24ecd1b9ca2b90,security,2011,"{'type': 'Point', 'coordinates': [-72.114442, 44.867343]}",44.867343,-72.114442,NetCitadel,25,$0,1
2601,5cd45d120c24ecd1b9ca2b91,software,2005,"{'type': 'Point', 'coordinates': [77.5652543, 12.9289835]}",12.9289835,77.5652543,speroware,5,$0,1
2602,5cd45d120c24ecd1b9ca2b92,advertising,2006,"{'type': 'Point', 'coordinates': [-6.2737316, 53.3256436]}",53.3256436,-6.2737316,Radar Maker,3,$0,1
2603,5cd45d120c24ecd1b9ca2b93,software,2001,"{'type': 'Point', 'coordinates': [-89.2225515, 48.4317715]}",48.4317715,-89.2225515,Sencia,14,$0,1
2604,5cd45d120c24ecd1b9ca2b94,ecommerce,2006,"{'type': 'Point', 'coordinates': [-112.074887, 33.468396]}",33.468396,-112.074887,Cartfly,17,$0,1
2606,5cd45d120c24ecd1b9ca2b96,web,2001,"{'type': 'Point', 'coordinates': [-84.7022943, 40.9168939]}",40.9168939,-84.7022943,The WebMan Network,1,$0,1
2607,5cd45d120c24ecd1b9ca2b97,messaging,2008,"{'type': 'Point', 'coordinates': [-73.7709398, 40.6607436]}",40.6607436,-73.7709398,Logic Voice,61,$0,1
2608,5cd45d120c24ecd1b9ca2b98,software,2005,"{'type': 'Point', 'coordinates': [103.8557638, 1.297079]}",1.297079,103.8557638,BAK2u,15,$0,1
2613,5cd45d120c24ecd1b9ca2b9d,ecommerce,2005,"{'type': 'Point', 'coordinates': [-88.231265, 41.612901]}",41.612901,-88.231265,Valuebound,10,$0,1
2615,5cd45d120c24ecd1b9ca2b9f,games_video,2010,"{'type': 'Point', 'coordinates': [2.1634249, 41.4241228]}",41.4241228,2.1634249,Tengaged,1,$15k,1
2589,5cd45d120c24ecd1b9ca2b85,web,2007,"{'type': 'Point', 'coordinates': [9.9584473, 53.5571845]}",53.5571845,9.9584473,1000MIKES,5,$0,1
2585,5cd45d120c24ecd1b9ca2b81,other,2008,"{'type': 'Point', 'coordinates': [-95.942336, 41.259751]}",41.259751,-95.942336,Silicon Prairie News,7,$0,1
2561,5cd45d120c24ecd1b9ca2b69,hardware,2007,"{'type': 'Point', 'coordinates': [-121.069525, 38.655141]}",38.655141,-121.069525,Stillwater Supercomputing,10,$250k,1
2584,5cd45d120c24ecd1b9ca2b80,web,2000,"{'type': 'Point', 'coordinates': [-111.8714978, 33.6171763]}",33.6171763,-111.8714978,Solavista,8,$250k,1
2563,5cd45d120c24ecd1b9ca2b6b,consulting,2007,"{'type': 'Point', 'coordinates': [-121.9743274, 37.5076915]}",37.5076915,-121.9743274,MTI EDGE,10,$0,1
2564,5cd45d120c24ecd1b9ca2b6c,enterprise,2007,"{'type': 'Point', 'coordinates': [-73.782775, 42.856515]}",42.856515,-73.782775,Apprenda,51,$31M,1
2565,5cd45d120c24ecd1b9ca2b6d,security,2007,"{'type': 'Point', 'coordinates': [-83.041781, 39.997754]}",39.997754,-83.041781,3X Systems,16,$1.69M,1
2567,5cd45d120c24ecd1b9ca2b6f,web,2008,"{'type': 'Point', 'coordinates': [-8.5878882, 52.6423449]}",52.6423449,-8.5878882,Weddingdates,2,$0,1
2568,5cd45d120c24ecd1b9ca2b70,advertising,2007,"{'type': 'Point', 'coordinates': [-122.0253784, 36.9751032]}",36.9751032,-122.0253784,The Graham Agency,2,$0,1
