,city,country_code,latitude,longitude,name,geopoint,geoquery,category_code,founded_year,founded_year_bins,number_of_employees,number_of_employees_bins,segment,type
4785,Bangalore,IND,12.9346716,77.6317612,Aveksa,"[77.6317612, 12.9346716]","{'type': 'Point', 'coordinates': [77.6317612, 12.9346716]}",software,2004,q1,46,q4,tech,mid company
4786,New York,USA,42.958587,-76.908796,Blue Bite,"[-76.908796, 42.958587]","{'type': 'Point', 'coordinates': [-76.908796, 42.958587]}",advertising,2007,q2,10,q3,others,small company
4787,Moscow,RUS,55.647916,37.5289023,Applied Technologies Company,"[37.5289023, 55.647916]","{'type': 'Point', 'coordinates': [37.5289023, 55.647916]}",cleantech,1991,q1,10,q3,others,small company
4788,Madrid,ESP,40.4342873,-3.7056763,I6NET,"[-3.7056763, 40.4342873]","{'type': 'Point', 'coordinates': [-3.7056763, 40.4342873]}",software,2002,q1,6,q2,tech,small company
4789,Bordeaux Cedex,FRA,44.8743952,-0.5754294,Mobiles Republic,"[-0.5754294, 44.8743952]","{'type': 'Point', 'coordinates': [-0.5754294, 44.8743952]}",mobile,2008,q3,25,q3,tech,small company
4790,,IND,37.383777,-121.963705,SpectraLinear,"[-121.963705, 37.383777]","{'type': 'Point', 'coordinates': [-121.963705, 37.383777]}",semiconductor,2006,q2,32,q4,others,mid company
4791,Austin,USA,30.267153,-97.7430608,SpectraLinear,"[-97.7430608, 30.267153]","{'type': 'Point', 'coordinates': [-97.7430608, 30.267153]}",semiconductor,2006,q2,32,q4,others,mid company
4792,Dresden,DEU,51.0343624,13.7759644,ubigrate,"[13.7759644, 51.0343624]","{'type': 'Point', 'coordinates': [13.7759644, 51.0343624]}",software,2008,q3,12,q3,tech,small company
4793,Dallas,USA,32.781078,-96.797111,Affiliated Computer Services,"[-96.797111, 32.781078]","{'type': 'Point', 'coordinates': [-96.797111, 32.781078]}",consulting,1988,q1,74000,q4,others,big company
4794,London,GBR,51.5514688,-0.1996418,Myhive,"[-0.1996418, 51.5514688]","{'type': 'Point', 'coordinates': [-0.1996418, 51.5514688]}",mobile,2009,q4,6,q2,tech,startup
4795,Libertyville,USA,42.300188,-88.002035,8th Light,"[-88.002035, 42.300188]","{'type': 'Point', 'coordinates': [-88.002035, 42.300188]}",software,2006,q2,10,q3,tech,small company
4796,Mayaguez,PRI,18.2066344,-67.1517568,140Ware,"[-67.1517568, 18.2066344]","{'type': 'Point', 'coordinates': [-67.1517568, 18.2066344]}",web,2009,q4,3,q1,tech,startup
4797,Monte Sereno,USA,37.241813,-121.986779,Asyus,"[-121.986779, 37.241813]","{'type': 'Point', 'coordinates': [-121.986779, 37.241813]}",web,2009,q4,7,q2,tech,startup
4798,STOCKHOLM,SWE,59.3326694,18.0523253,Edgeware,"[18.0523253, 59.3326694]","{'type': 'Point', 'coordinates': [18.0523253, 59.3326694]}",hardware,2004,q1,22,q3,others,small company
4799,San Jose,USA,37.3403284,-121.8864433,Edgeware,"[-121.8864433, 37.3403284]","{'type': 'Point', 'coordinates': [-121.8864433, 37.3403284]}",hardware,2004,q1,22,q3,others,small company
4800,New York,USA,40.770437,-73.990426,WiNetworks,"[-73.990426, 40.770437]","{'type': 'Point', 'coordinates': [-73.990426, 40.770437]}",mobile,2002,q1,47,q4,tech,mid company
4801,Mountain View,USA,37.393536,-122.076747,Jasper Design Automation,"[-122.076747, 37.393536]","{'type': 'Point', 'coordinates': [-122.076747, 37.393536]}",software,1999,q1,44,q4,tech,mid company
4802,Co. Limerick,IRL,52.5155,-8.44692,Advanced Manufacturing Control Systems,"[-8.44692, 52.5155]","{'type': 'Point', 'coordinates': [-8.44692, 52.5155]}",hardware,2003,q1,26,q4,others,mid company
4803,Huntington Beach,USA,33.664705,-118.012553,FireScope,"[-118.012553, 33.664705]","{'type': 'Point', 'coordinates': [-118.012553, 33.664705]}",software,2006,q2,65,q4,tech,mid company
4804,Carrollton,USA,33.0353,-96.9274,FireScope,"[-96.9274, 33.0353]","{'type': 'Point', 'coordinates': [-96.9274, 33.0353]}",software,2006,q2,65,q4,tech,mid company
4805,Sydney,AUS,-33.867139,151.207114,FireScope,"[151.207114, -33.867139]","{'type': 'Point', 'coordinates': [151.207114, -33.867139]}",software,2006,q2,65,q4,tech,mid company
4806,London,GBR,51.5001524,-0.1262362,FireScope,"[-0.1262362, 51.5001524]","{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}",software,2006,q2,65,q4,tech,mid company
4807,London,GBR,51.5270568,-0.1043766,DoTradeEasy,"[-0.1043766, 51.5270568]","{'type': 'Point', 'coordinates': [-0.1043766, 51.5270568]}",advertising,2008,q3,10,q3,others,small company
4808,Ontario,CAN,43.6455935,-79.6944325,Woodland Biofuels,"[-79.6944325, 43.6455935]","{'type': 'Point', 'coordinates': [-79.6944325, 43.6455935]}",cleantech,2000,q1,7,q2,others,small company
4809,Houston,USA,29.738239,-95.572583,Vision One Convergence Group,"[-95.572583, 29.738239]","{'type': 'Point', 'coordinates': [-95.572583, 29.738239]}",public_relations,1995,q1,24,q3,others,small company
4810,Dallas,USA,32.967179,-96.821256,Vision One Convergence Group,"[-96.821256, 32.967179]","{'type': 'Point', 'coordinates': [-96.821256, 32.967179]}",public_relations,1995,q1,24,q3,others,small company
4811,Royal Oak,USA,42.495949,-83.145008,Michigan Virtual Law,"[-83.145008, 42.495949]","{'type': 'Point', 'coordinates': [-83.145008, 42.495949]}",legal,2008,q3,8,q2,others,small company
4812,Waltham,USA,42.39526,-71.256368,Onset Technology,"[-71.256368, 42.39526]","{'type': 'Point', 'coordinates': [-71.256368, 42.39526]}",public_relations,1997,q1,45,q4,others,mid company
4813,Kenosha,USA,42.583426,-87.81884,GiGHive,"[-87.81884, 42.583426]","{'type': 'Point', 'coordinates': [-87.81884, 42.583426]}",network_hosting,2007,q2,3,q1,others,small company
4814,New York,USA,55.9485591,-3.2151393,Maxymiser,"[-3.2151393, 55.9485591]","{'type': 'Point', 'coordinates': [-3.2151393, 55.9485591]}",enterprise,2006,q2,250,q4,others,big company
4815,London,GBR,51.5152023,-0.1366861,Struq,"[-0.1366861, 51.5152023]","{'type': 'Point', 'coordinates': [-0.1366861, 51.5152023]}",advertising,2008,q3,50,q4,others,mid company
4816,,USA,40.7766412,-73.9521468,Struq,"[-73.9521468, 40.7766412]","{'type': 'Point', 'coordinates': [-73.9521468, 40.7766412]}",advertising,2008,q3,50,q4,others,mid company
4817,Paris,FRA,48.8745951,2.3210737,Solairedirect,"[2.3210737, 48.8745951]","{'type': 'Point', 'coordinates': [2.3210737, 48.8745951]}",cleantech,2006,q2,150,q4,others,mid company
4818,New York,USA,40.7408042,-74.00717,ChallengePost,"[-74.00717, 40.7408042]","{'type': 'Point', 'coordinates': [-74.00717, 40.7408042]}",web,2009,q4,17,q3,tech,startup
4819,New York,USA,40.7401544,-73.9867417,Mashable,"[-73.9867417, 40.7401544]","{'type': 'Point', 'coordinates': [-73.9867417, 40.7401544]}",news,2005,q2,100,q4,others,mid company
4820,Bellevue,USA,47.6325767,-122.1537577,Netupdate,"[-122.1537577, 47.6325767]","{'type': 'Point', 'coordinates': [-122.1537577, 47.6325767]}",software,1998,q1,50,q4,tech,mid company
4821,Lanham,USA,38.949013,-76.831759,DDK Technologies,"[-76.831759, 38.949013]","{'type': 'Point', 'coordinates': [-76.831759, 38.949013]}",security,1991,q1,58,q4,others,mid company
4822,San Jose,USA,37.37027,-121.924053,SpringSoft,"[-121.924053, 37.37027]","{'type': 'Point', 'coordinates': [-121.924053, 37.37027]}",software,1996,q1,400,q4,tech,big company
4823,San Jose,USA,37.337756,-121.89435,DeciZium,"[-121.89435, 37.337756]","{'type': 'Point', 'coordinates': [-121.89435, 37.337756]}",web,2006,q2,12,q3,tech,small company
4824,Minneapolis,USA,44.885076,-93.415682,HighJump Software,"[-93.415682, 44.885076]","{'type': 'Point', 'coordinates': [-93.415682, 44.885076]}",software,1983,q1,352,q4,tech,big company
4825,Reston,USA,38.9507479,-77.3726997,Brittenford Systems,"[-77.3726997, 38.9507479]","{'type': 'Point', 'coordinates': [-77.3726997, 38.9507479]}",software,1997,q1,23,q3,tech,small company
4826,Westerville,USA,40.1368917,-82.9431104,Oxford Consulting,"[-82.9431104, 40.1368917]","{'type': 'Point', 'coordinates': [-82.9431104, 40.1368917]}",consulting,1998,q1,44,q4,others,mid company
4827,Mountain View,USA,37.389378,-122.06709,Coral8,"[-122.06709, 37.389378]","{'type': 'Point', 'coordinates': [-122.06709, 37.389378]}",software,2003,q1,13,q3,tech,small company
4828,Austin,USA,30.354768,-97.798152,AlterPoint,"[-97.798152, 30.354768]","{'type': 'Point', 'coordinates': [-97.798152, 30.354768]}",software,2001,q1,35,q4,tech,mid company
4829,Baltimore,USA,39.2569898,-76.684265,Kear IT,"[-76.684265, 39.2569898]","{'type': 'Point', 'coordinates': [-76.684265, 39.2569898]}",consulting,2008,q3,15,q3,others,small company
4830,New York City,USA,40.7450497,-73.9900984,StyleCaster,"[-73.9900984, 40.7450497]","{'type': 'Point', 'coordinates': [-73.9900984, 40.7450497]}",web,2008,q3,60,q4,tech,mid company
4831,Dubai,ARE,25.1910055,55.2373803,Content Syndicate: Words on Demand,"[55.2373803, 25.1910055]","{'type': 'Point', 'coordinates': [55.2373803, 25.1910055]}",enterprise,2007,q2,15,q3,others,small company
4832,LOS ANGELES,USA,34.0878254,-118.3794929,The Graphic Design School,"[-118.3794929, 34.0878254]","{'type': 'Point', 'coordinates': [-118.3794929, 34.0878254]}",other,2008,q3,8,q2,others,small company
4833,Skokie,USA,42.0551424,-87.7435278,Accuity,"[-87.7435278, 42.0551424]","{'type': 'Point', 'coordinates': [-87.7435278, 42.0551424]}",enterprise,1836,q1,66,q4,others,mid company
4834,Le Chesnay,FRA,48.8278444,2.1255025,Jalios,"[2.1255025, 48.8278444]","{'type': 'Point', 'coordinates': [2.1255025, 48.8278444]}",software,2001,q1,15,q3,tech,small company
4835,Fremont,USA,37.790153,-122.398669,GreenVolts,"[-122.398669, 37.790153]","{'type': 'Point', 'coordinates': [-122.398669, 37.790153]}",cleantech,2005,q2,68,q4,others,mid company
4836,Los Gatos,USA,37.238916,-121.973718,Hifn,"[-121.973718, 37.238916]","{'type': 'Point', 'coordinates': [-121.973718, 37.238916]}",network_hosting,1996,q1,166,q4,others,mid company
4837,Alexandria,USA,38.814566,-77.049978,Onsite3,"[-77.049978, 38.814566]","{'type': 'Point', 'coordinates': [-77.049978, 38.814566]}",enterprise,1992,q1,422,q4,others,big company
4838,Dublin,IRL,53.3335225,-6.2442701,Riviera Rental Guide,"[-6.2442701, 53.3335225]","{'type': 'Point', 'coordinates': [-6.2442701, 53.3335225]}",ecommerce,2006,q2,10,q3,others,small company
4839,Reston,USA,38.9452648,-77.3150897,Tier Technologies,"[-77.3150897, 38.9452648]","{'type': 'Point', 'coordinates': [-77.3150897, 38.9452648]}",enterprise,1991,q1,412,q4,others,big company
4840,Southfield,USA,42.482187,-83.28701,Sky Bird Travel  Tours,"[-83.28701, 42.482187]","{'type': 'Point', 'coordinates': [-83.28701, 42.482187]}",other,1976,q1,200,q4,others,mid company
4841,Chicago,USA,41.880169,-87.624926,Sky Bird Travel  Tours,"[-87.624926, 41.880169]","{'type': 'Point', 'coordinates': [-87.624926, 41.880169]}",other,1976,q1,200,q4,others,mid company
4842,New York,USA,40.7483487,-73.984615,Sky Bird Travel  Tours,"[-73.984615, 40.7483487]","{'type': 'Point', 'coordinates': [-73.984615, 40.7483487]}",other,1976,q1,200,q4,others,mid company
4843,Fort Lauderdale,USA,26.1194027,-80.1433938,Sky Bird Travel  Tours,"[-80.1433938, 26.1194027]","{'type': 'Point', 'coordinates': [-80.1433938, 26.1194027]}",other,1976,q1,200,q4,others,mid company
4844,Fairfax,USA,38.8477013,-77.30128,Sky Bird Travel  Tours,"[-77.30128, 38.8477013]","{'type': 'Point', 'coordinates': [-77.30128, 38.8477013]}",other,1976,q1,200,q4,others,mid company
4845,El Segundo,USA,33.920721,-118.3961338,Sky Bird Travel  Tours,"[-118.3961338, 33.920721]","{'type': 'Point', 'coordinates': [-118.3961338, 33.920721]}",other,1976,q1,200,q4,others,mid company
4846,Burlingame,USA,37.599131,-122.368281,Sky Bird Travel  Tours,"[-122.368281, 37.599131]","{'type': 'Point', 'coordinates': [-122.368281, 37.599131]}",other,1976,q1,200,q4,others,mid company
4847,Houston,USA,29.733768,-95.570867,Sky Bird Travel  Tours,"[-95.570867, 29.733768]","{'type': 'Point', 'coordinates': [-95.570867, 29.733768]}",other,1976,q1,200,q4,others,mid company
4848,Hamburg,DEU,53.5543901,10.0177531,jogmap media,"[10.0177531, 53.5543901]","{'type': 'Point', 'coordinates': [10.0177531, 53.5543901]}",web,2006,q2,3,q1,tech,small company
4849,Guelph,CAN,43.5449637,-80.2498619,MFE Interactive,"[-80.2498619, 43.5449637]","{'type': 'Point', 'coordinates': [-80.2498619, 43.5449637]}",web,2007,q2,5,q2,tech,small company
4850,Troy,USA,28.490886,-82.540512,Outspoken Media,"[-82.540512, 28.490886]","{'type': 'Point', 'coordinates': [-82.540512, 28.490886]}",consulting,2009,q4,8,q2,others,startup
4851,Minneapolis,USA,44.948786,-93.161038,MentorMate,"[-93.161038, 44.948786]","{'type': 'Point', 'coordinates': [-93.161038, 44.948786]}",software,2001,q1,216,q4,tech,mid company
4852,Cambridge,GBR,52.2025441,0.1312368,flexjex,"[0.1312368, 52.2025441]","{'type': 'Point', 'coordinates': [0.1312368, 52.2025441]}",public_relations,2008,q3,2,q1,others,small company
4853,Wood Dale,USA,41.9808335,-87.9825732,Concord Supplies,"[-87.9825732, 41.9808335]","{'type': 'Point', 'coordinates': [-87.9825732, 41.9808335]}",ecommerce,2003,q1,32,q4,others,mid company
4854,Oklahoma City,USA,35.5941782,-97.6206672,BatteryFuel,"[-97.6206672, 35.5941782]","{'type': 'Point', 'coordinates': [-97.6206672, 35.5941782]}",ecommerce,2002,q1,5,q2,others,small company
4855,Ghaziabad,IND,28.6382433,77.0737149,SalesInsight,"[77.0737149, 28.6382433]","{'type': 'Point', 'coordinates': [77.0737149, 28.6382433]}",consulting,2008,q3,11,q3,others,small company
4856,London,GBR,51.517356,-0.1037742,Testplant,"[-0.1037742, 51.517356]","{'type': 'Point', 'coordinates': [-0.1037742, 51.517356]}",software,2008,q3,50,q4,tech,mid company
4857,Boulder,USA,40.0230047,-105.2532841,Testplant,"[-105.2532841, 40.0230047]","{'type': 'Point', 'coordinates': [-105.2532841, 40.0230047]}",software,2008,q3,50,q4,tech,mid company
4858,Boston,USA,42.341899,-71.065924,BzzAgent,"[-71.065924, 42.341899]","{'type': 'Point', 'coordinates': [-71.065924, 42.341899]}",advertising,2001,q1,60,q4,others,mid company
4859,Bear,USA,39.612223,-75.696706,FacebookLicious!,"[-75.696706, 39.612223]","{'type': 'Point', 'coordinates': [-75.696706, 39.612223]}",games_video,2007,q2,30,q4,gaming,mid company
4860,Chicago,USA,41.663359,-87.6259052,Hiremac,"[-87.6259052, 41.663359]","{'type': 'Point', 'coordinates': [-87.6259052, 41.663359]}",software,2007,q2,9,q3,tech,small company
4861,"Toronto, ON",CAN,43.6502994,-79.3762688,Clickom,"[-79.3762688, 43.6502994]","{'type': 'Point', 'coordinates': [-79.3762688, 43.6502994]}",ecommerce,2009,q4,11,q3,others,startup
4862,Oakville,CAN,43.5041715,-79.6711308,SKURA,"[-79.6711308, 43.5041715]","{'type': 'Point', 'coordinates': [-79.6711308, 43.5041715]}",software,1996,q1,62,q4,tech,mid company
4863,Washington,USA,38.960381,-77.084811,Homesnap,"[-77.084811, 38.960381]","{'type': 'Point', 'coordinates': [-77.084811, 38.960381]}",analytics,2008,q3,18,q3,others,small company
4864,Pleasant Hill,USA,37.965558,-122.077335,SiteValley,"[-122.077335, 37.965558]","{'type': 'Point', 'coordinates': [-122.077335, 37.965558]}",network_hosting,2002,q1,20,q3,others,small company
4865,Cupertino,USA,37.323345,-122.029954,Adomo,"[-122.029954, 37.323345]","{'type': 'Point', 'coordinates': [-122.029954, 37.323345]}",public_relations,1999,q1,40,q4,others,mid company
4866,Los Angeles,USA,34.0137151,-118.4660597,Culture Jam,"[-118.4660597, 34.0137151]","{'type': 'Point', 'coordinates': [-118.4660597, 34.0137151]}",web,2008,q3,15,q3,tech,small company
4867,Providence,USA,41.829229,-71.421059,GreenBytes,"[-71.421059, 41.829229]","{'type': 'Point', 'coordinates': [-71.421059, 41.829229]}",enterprise,2007,q2,54,q4,others,mid company
4868,Chantilly,USA,38.9043454,-77.4276702,Morcom International,"[-77.4276702, 38.9043454]","{'type': 'Point', 'coordinates': [-77.4276702, 38.9043454]}",mobile,1984,q1,15,q3,tech,small company
4869,Stuttgart,DEU,48.7818713,9.1773043,BizSphere,"[9.1773043, 48.7818713]","{'type': 'Point', 'coordinates': [9.1773043, 48.7818713]}",enterprise,2007,q2,25,q3,others,small company
4870,Berlin,DEU,52.4943074,13.434474,Sauspiel,"[13.434474, 52.4943074]","{'type': 'Point', 'coordinates': [13.434474, 52.4943074]}",games_video,2007,q2,8,q2,gaming,small company
4871,Sydney,AUS,-33.868898,151.202966,Novera,"[151.202966, -33.868898]","{'type': 'Point', 'coordinates': [151.202966, -33.868898]}",software,2006,q2,10,q3,tech,small company
4872,Paris,FRA,53.3328144,-6.2493777,ftopia,"[-6.2493777, 53.3328144]","{'type': 'Point', 'coordinates': [-6.2493777, 53.3328144]}",software,2009,q4,7,q2,tech,startup
4873,Cambridge,USA,42.3672873,-71.0814466,Tiverias Apps,"[-71.0814466, 42.3672873]","{'type': 'Point', 'coordinates': [-71.0814466, 42.3672873]}",software,2009,q4,20,q3,tech,startup
4874,Port Jefferson Station,USA,40.9086014,-73.0464309,TxTedge,"[-73.0464309, 40.9086014]","{'type': 'Point', 'coordinates': [-73.0464309, 40.9086014]}",mobile,2007,q2,10,q3,tech,small company
4875,Smyrna,USA,33.8837,-84.5144,Collective Core,"[-84.5144, 33.8837]","{'type': 'Point', 'coordinates': [-84.5144, 33.8837]}",other,2009,q4,1,,others,startup
4876,Columbus,USA,39.977726,-83.01143,Glacir,"[-83.01143, 39.977726]","{'type': 'Point', 'coordinates': [-83.01143, 39.977726]}",other,2009,q4,5,q2,others,startup
4877,Surbiton,GBR,51.393654,-0.3062632,AgileJ Limited,"[-0.3062632, 51.393654]","{'type': 'Point', 'coordinates': [-0.3062632, 51.393654]}",software,2006,q2,3,q1,tech,small company
4878,Beverly Hills,USA,34.0698912,-118.405325,HOTForms123,"[-118.405325, 34.0698912]","{'type': 'Point', 'coordinates': [-118.405325, 34.0698912]}",web,2009,q4,2,q1,tech,startup
4879,Campbell,USA,37.2496346,-121.9665932,Anchor Bay Technologies,"[-121.9665932, 37.2496346]","{'type': 'Point', 'coordinates': [-121.9665932, 37.2496346]}",semiconductor,2001,q1,16,q3,others,small company
4880,Milpitas,USA,37.405474,-121.918248,Kineto Wireless,"[-121.918248, 37.405474]","{'type': 'Point', 'coordinates': [-121.918248, 37.405474]}",mobile,2001,q1,95,q4,tech,mid company
4881,Sherman Oaks,USA,34.15084,-118.448703,GoTV Networks,"[-118.448703, 34.15084]","{'type': 'Point', 'coordinates': [-118.448703, 34.15084]}",mobile,1997,q1,40,q4,tech,mid company
4882,Sunnyvale,USA,37.4099985,-122.0018725,Venturi Wireless,"[-122.0018725, 37.4099985]","{'type': 'Point', 'coordinates': [-122.0018725, 37.4099985]}",mobile,1993,q1,65,q4,tech,mid company
4883,Redondo Beach,USA,33.8391756,-118.3895144,Sierra Monolithics,"[-118.3895144, 33.8391756]","{'type': 'Point', 'coordinates': [-118.3895144, 33.8391756]}",public_relations,1986,q1,60,q4,others,mid company
4884,Sunnyvale,USA,37.384206,-121.992805,Sierra Monolithics,"[-121.992805, 37.384206]","{'type': 'Point', 'coordinates': [-121.992805, 37.384206]}",public_relations,1986,q1,60,q4,others,mid company
4885,Irvine,USA,33.649475,-117.849172,Sierra Monolithics,"[-117.849172, 33.649475]","{'type': 'Point', 'coordinates': [-117.849172, 33.649475]}",public_relations,1986,q1,60,q4,others,mid company
4886,Fremont,USA,37.46424,-121.921069,Amber Networks,"[-121.921069, 37.46424]","{'type': 'Point', 'coordinates': [-121.921069, 37.46424]}",public_relations,1998,q1,223,q4,others,mid company
4887,San Jose,USA,37.402895,-121.905426,Catamaran,"[-121.905426, 37.402895]","{'type': 'Point', 'coordinates': [-121.905426, 37.402895]}",semiconductor,1999,q1,51,q4,others,mid company
4888,Cupertino,USA,37.3198511,-122.0504283,Lightera,"[-122.0504283, 37.3198511]","{'type': 'Point', 'coordinates': [-122.0504283, 37.3198511]}",public_relations,1998,q1,40,q4,others,mid company
4889,New York,USA,40.7464969,-74.0094471,Film Annex,"[-74.0094471, 40.7464969]","{'type': 'Point', 'coordinates': [-74.0094471, 40.7464969]}",games_video,2006,q2,5,q2,gaming,small company
4890,San Jose,USA,37.420681,-121.951556,NetScaler,"[-121.951556, 37.420681]","{'type': 'Point', 'coordinates': [-121.951556, 37.420681]}",security,1997,q1,180,q4,others,mid company
